bus_date,venue_code,egm_description,manufacturer,fp,turnover_sum,gmp_sum,games_played_sum
2024-11-03,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1603,-602.15,606
2024-11-03,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6122.16,1480.26,4686
2024-11-03,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,5075.65,-537.29,2917
2024-11-03,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1209.15,248.15,419
2024-11-04,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1779.75,732.76,1157
2024-11-04,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,3785.25,1385.2,1866
2024-11-04,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1248.45,410.88,1088
2024-11-04,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,378.72,43.01,338
2024-11-04,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,1892.8,305.81,2916
2024-11-04,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,3540.98,790.63,2738
2024-11-04,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,3934.05,-335.76,2593
2024-11-04,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,192.78,-134.62,350
2024-11-04,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,2612.15,-117.88,1243
2024-11-04,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,829.1,149.25,822
2024-11-05,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1053.5,385.65,882
2024-11-05,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,832.05,-127.25,627
2024-11-05,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,4203.65,673.93,3728
2024-11-05,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1766.16,-281.65,807
2024-11-05,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,4544.76,856.44,2925
2024-11-05,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,13217.29,2932.82,5721
2024-11-05,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,4613.52,380.22,2837
2024-11-05,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1450.4,-209.5,559
2024-11-05,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,4340.5,1398.54,3265
2024-11-05,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1932.7,145.95,1432
2024-11-06,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3844,1700.67,1932
2024-11-06,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,477.75,81.05,615
2024-11-06,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1379.05,528.2,1068
2024-11-06,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,784.59,426.95,675
2024-11-06,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3573.49,729.12,3922
2024-11-06,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,3920.54,1361.07,3722
2024-11-06,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,8882.44,1710.57,3619
2024-11-06,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,274,84.75,308
2024-11-06,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,11401.4,29.27,4062
2024-11-06,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,387.68,-31.57,223
2024-11-07,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,6590.25,773.97,4088
2024-11-07,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1472.75,24.25,1614
2024-11-07,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,2357.05,-2316.34,1326
2024-11-07,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1001.15,319.73,1102
2024-11-07,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,7077.59,1425.9,3654
2024-11-07,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,9729.22,43.75,3656
2024-11-07,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,8218.04,-162.44,3621
2024-11-07,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,512.02,-1.28,441
2024-11-07,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,8824.1,-117.03,2761
2024-11-07,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2346.4,-648.73,929
2024-11-08,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3456.25,-842.91,1253
2024-11-08,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,3226.26,485.81,1912
2024-11-08,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1401.25,39.36,1257
2024-11-08,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,6499.63,777.34,2708
2024-11-08,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,12744.16,3026.43,5875
2024-11-08,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,11423.67,2750.18,6169
2024-11-08,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1466.46,380.66,1385
2024-11-08,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6407.85,1503.09,3647
2024-11-08,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,3391.05,137.05,1377
2024-11-08,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,5767.85,-1468.17,2582
2024-11-09,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2767,-469.78,1647
2024-11-09,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,2838.78,456.18,1957
2024-11-09,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1825.8,501.86,1315
2024-11-09,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2845.59,813.05,1516
2024-11-09,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,4697.81,93.78,5307
2024-11-09,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,5694.29,782.05,2832
2024-11-09,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,249,-545.96,295
2024-11-09,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,5426.4,-511.65,3941
2024-11-09,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,6450.65,922.96,4070
2024-11-09,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,31.85,27,53
2024-11-10,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1429.75,511.4,1276
2024-11-10,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,927.25,340.45,861
2024-11-10,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,683.05,240.39,792
2024-11-10,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,9593.38,1691.35,2964
2024-11-10,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,2068.93,-308.11,3071
2024-11-10,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,1573.59,401.1,1686
2024-11-10,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,9457.96,-1849.85,3933
2024-11-10,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,385.38,47.53,427
2024-11-10,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,320.23,33.58,302
2024-11-10,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,2908,757.09,1516
2024-11-11,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1112.75,646.82,471
2024-11-11,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,706.91,316.46,755
2024-11-11,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1531.8,-130.26,1320
2024-11-11,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2583.92,230.79,2191
2024-11-11,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,1130.43,563.3,1948
2024-11-11,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,1442.23,392.56,1228
2024-11-11,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,264.5,-32.6,275
2024-11-11,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,3138.25,58.2,2422
2024-11-11,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,3949.25,1177.66,1751
2024-11-11,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1256.9,392.05,621
2024-11-12,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2475.5,-336.34,790
2024-11-12,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,805.78,380.63,807
2024-11-12,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1378,-265.35,744
2024-11-12,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2559.46,464.18,2703
2024-11-12,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5063.08,-141.06,3829
2024-11-12,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,2225.74,-893.32,1156
2024-11-12,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0,0,0
2024-11-12,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6214.09,2370.94,2550
2024-11-12,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,183.35,89.75,155
2024-11-12,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,4168.7,1709.46,1718
2024-11-13,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2234.5,729.63,986
2024-11-13,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,2275.54,-954.87,1746
2024-11-13,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1660.75,364.34,1560
2024-11-13,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,9936.49,1068.53,3984
2024-11-13,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5427.16,1896.18,3344
2024-11-13,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6118.93,-478.55,3415
2024-11-13,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,14032.67,333.76,5649
2024-11-13,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,97.34,39.19,178
2024-11-13,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,5026.6,-2236.2,2343
2024-11-13,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,684.1,311.65,530
2024-11-14,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1194,271.71,738
2024-11-14,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,628.7,301.45,611
2024-11-14,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3264.35,396.35,2368
2024-11-14,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,13554.27,3011.07,5928
2024-11-14,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,7608.37,778.25,4924
2024-11-14,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,4353.42,-205.02,3887
2024-11-14,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,663.58,228.83,539
2024-11-14,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,14279.98,-365.47,6076
2024-11-14,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,1812.3,-59.78,1302
2024-11-14,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1193.24,-166.91,942
2024-11-15,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3546,488.27,1995
2024-11-15,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,2392.6,230.8,2305
2024-11-15,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,4585.6,653.64,2852
2024-11-15,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,7159.07,1918.26,4312
2024-11-15,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5381.76,1557.47,4842
2024-11-15,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6334.33,419.5,4082
2024-11-15,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1115.4,-155.35,1002
2024-11-15,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,5426.57,228.52,4677
2024-11-15,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2564.1,-436.6,1944
2024-11-15,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,2232.9,206.37,1341
2024-11-16,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3924.25,-2322.77,2544
2024-11-16,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,890.83,469.63,609
2024-11-16,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1468.6,64.27,1300
2024-11-16,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1130.07,434.74,1192
2024-11-16,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5285.7,829.35,4147
2024-11-16,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,5115.49,1177.4,3593
2024-11-16,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,9195.34,-2102.08,5304
2024-11-16,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1489.47,466.22,785
2024-11-16,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,8960.25,423.73,3857
2024-11-16,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2976.15,150.66,1137
2024-11-17,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,6156.5,2631.09,2331
2024-11-17,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,483.75,284.35,472
2024-11-17,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,912.55,117.36,280
2024-11-17,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2078,581.21,1470
2024-11-17,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,5332.83,-2085.58,4785
2024-11-17,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6680.81,500.51,2798
2024-11-17,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1417.51,163.26,609
2024-11-17,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6133.89,-673.64,2706
2024-11-17,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1375.48,225.53,781
2024-11-17,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,6587.8,1108.07,3043
2024-11-18,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1179,-19.41,824
2024-11-18,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,110.25,-43.6,182
2024-11-18,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1225.85,496.61,1085
2024-11-18,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,6156.86,635.61,3056
2024-11-18,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,924.58,115.54,2373
2024-11-18,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,2151.93,-1526.31,2961
2024-11-18,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,1660.15,-269.61,1606
2024-11-18,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,408.2,28.8,214
2024-11-18,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,504.3,-89.7,395
2024-11-18,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,613.4,-348.73,559
2024-11-19,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1042.5,-195.56,569
2024-11-19,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,764,299.45,359
2024-11-19,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1079.9,359.84,630
2024-11-19,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1171.04,182.13,869
2024-11-19,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3190,402.01,1405
2024-11-19,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6182.4,1179.95,2580
2024-11-19,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,3578.06,-5324.58,2405
2024-11-19,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,244.75,-136.85,452
2024-11-19,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,1677.8,781.33,1160
2024-11-19,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,666.05,-105.65,584
2024-11-20,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,5979,1044.21,1940
2024-11-20,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,4977.84,1968.39,2453
2024-11-20,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,883.45,-189.06,763
2024-11-20,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,3396.23,875.63,2677
2024-11-20,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3527.48,1415.37,3636
2024-11-20,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,8125.73,-1417.04,3763
2024-11-20,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6129.06,1109.84,3889
2024-11-20,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0,0,0
2024-11-20,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,4312.3,279.97,2160
2024-11-20,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,3705,953.5,1462
2024-11-21,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,4302,1131.82,1484
2024-11-21,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,2062.55,-129.65,1464
2024-11-21,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,2477.1,-141.3,1457
2024-11-21,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,3193.5,105.52,1960
2024-11-21,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,10754.13,2569.4,4496
2024-11-21,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,8304.79,392.35,3351
2024-11-21,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0,0,0
2024-11-21,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,9115.01,1976.48,4077
2024-11-21,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,4860.15,1262.57,2358
2024-11-21,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1257.6,368.6,692
2024-11-22,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3886.5,1224.07,1815
2024-11-22,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1755.17,-623.85,2479
2024-11-22,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3551.85,-929.81,2406
2024-11-22,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,4679.05,1388.74,2883
2024-11-22,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,4842.77,-284.46,6348
2024-11-22,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6518.48,633.41,4045
2024-11-22,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0,0,0
2024-11-22,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,10936.43,-431.06,4921
2024-11-22,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,7255.2,759.06,3026
2024-11-22,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,3550.69,961.04,1175
2024-11-23,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3312.75,1311.7,2032
2024-11-23,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1866.49,-32.16,1665
2024-11-23,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,8855.85,1172.65,3615
2024-11-23,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,12018.43,4293.7,5206
2024-11-23,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3514.07,609.62,3394
2024-11-23,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,4461.11,1097.48,3493
2024-11-23,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0,0,0
2024-11-23,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,11083.29,1914.32,7113
2024-11-23,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,10174.2,1064.19,4566
2024-11-23,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,645.42,230.42,500
2024-11-24,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1310.75,-1135.43,1030
2024-11-24,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1349.65,94.4,867
2024-11-24,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,491.7,120.69,777
2024-11-24,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,10014.27,1242.78,6675
2024-11-24,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,1089.69,438.21,2154
2024-11-24,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,5296.14,-1532.46,3075
2024-11-24,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,13011.39,2354.85,5465
2024-11-24,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0,0,0
2024-11-24,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,9499.6,-244,3152
2024-11-24,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,8070.6,-1057.35,3589
2024-11-25,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1232.75,58.69,941
2024-11-25,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,267.45,78.7,510
2024-11-25,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1585.65,-323.3,1638
2024-11-25,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,5490.05,-27.97,3129
2024-11-25,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3244.64,1133,4311
2024-11-25,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,3240.44,-181.49,2088
2024-11-25,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,7019.01,-65.58,5596
2024-11-25,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0,0,0
2024-11-25,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,482.6,168,341
2024-11-25,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,3344.9,-350.78,1777
2024-11-26,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3410.5,769.34,2365
2024-11-26,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,3225.59,918.04,1328
2024-11-26,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,4963.05,917.15,2374
2024-11-26,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,438.93,273.17,406
2024-11-26,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,1483.14,630.97,2524
2024-11-26,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,13449.5,124.57,4968
2024-11-26,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,41874105.15,-95643.59,4294247914
2024-11-26,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,14218.19,883.45,4141
2024-11-26,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,15345,2280.83,3945
2024-11-26,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1157.39,215.99,597
2024-11-27,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2324.5,-779.85,1744
2024-11-27,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1379.51,41.36,592
2024-11-27,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1475.5,532.65,1551
